chr,bin_index,bin_start,bin_end,CTCF,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K9ac,H4K20me1,gc_content,mfe_kcal,tm_celsius,Normalized efficacy
chr21,177761,35552201,35552400,0,0,0,0,0,0,0,0,0,,,,
chr21,177762,35552401,35552600,0,0,0,0,0,0,0,0,0,,,,
chr21,177763,35552601,35552800,0,0,0,0,0,0,0,0,0,,,,
chr21,177764,35552801,35553000,0,0,0,0,0,0,0,0,0,,,,
chr21,177765,35553001,35553200,0,0,0,0,0,0,0,0,0,,,,
chr21,177766,35553201,35553400,0,0,0,0,0,0,0,0,0,,,,
chr21,177767,35553401,35553600,0,0,0,0,0,0,0,0,0,,,,
chr21,177768,35553601,35553800,0,0,0,0,0,0,0,0,0,,,,
chr21,177769,35553801,35554000,0,0,0,0,0,0,0,0,0,,,,
chr21,177770,35554001,35554200,0,0,0,0,0,0,0,0,0,,,,
chr21,177771,35554201,35554400,0,0,0,0,0,0,0,0,0,,,,
chr21,177772,35554401,35554600,0,0,0,0,0,0,0,0,0,,,,
chr21,177773,35554601,35554800,0,0,0,0,0,0,0,0,0,,,,
chr21,177774,35554801,35555000,0,0,0,0,0,0,0,0,0,,,,
chr21,177775,35555001,35555200,0,0,0,0,0,0,0,0,0,,,,
chr21,177776,35555201,35555400,0,0,0,0,0,0,0,0,1,,,,
chr21,177777,35555401,35555600,0,0,0,0,0,0,0,0,0,,,,
chr21,177778,35555601,35555800,0,0,0,0,0,0,0,0,0,,,,
chr21,177779,35555801,35556000,0,0,0,0,0,0,0,0,1,,,,
chr21,177780,35556001,35556200,0,0,0,0,0,0,0,0,0,,,,
chr21,177781,35556201,35556400,0,0,0,0,0,0,0,0,0,,,,
chr21,177782,35556401,35556600,0,0,0,0,0,0,0,0,0,,,,
chr21,177783,35556601,35556800,0,0,0,0,0,0,0,0,0,,,,
chr21,177784,35556801,35557000,0,0,0,0,0,0,0,0,0,,,,
chr21,177785,35557001,35557200,0,0,0,0,0,0,0,0,0,,,,
chr21,177786,35557201,35557400,0,0,0,0,0,0,0,0,0,,,,
chr21,177787,35557401,35557600,0,0,0,0,0,0,0,0,0,,,,
chr21,177788,35557601,35557800,0,0,0,0,0,0,0,0,0,,,,
chr21,177789,35557801,35558000,0,0,0,0,0,0,0,0,0,,,,
chr21,177790,35558001,35558200,0,0,0,0,0,0,0,0,0,,,,
chr21,177791,35558201,35558400,0,0,0,0,0,0,0,0,0,,,,
chr21,177792,35558401,35558600,0,0,0,0,0,0,0,0,0,,,,
chr21,177793,35558601,35558800,0,0,0,0,0,0,0,0,0,,,,
chr21,177794,35558801,35559000,0,0,0,0,0,0,0,0,0,,,,
chr21,177795,35559001,35559200,0,0,0,0,0,0,0,0,0,,,,
chr21,177796,35559201,35559400,0,0,0,0,0,0,0,0,0,,,,
chr21,177797,35559401,35559600,0,0,0,0,0,0,0,0,0,,,,
chr21,177798,35559601,35559800,0,0,0,0,0,0,0,0,0,,,,
chr21,177799,35559801,35560000,0,0,0,0,0,0,0,0,0,,,,
chr21,177800,35560001,35560200,0,0,0,0,0,0,0,0,0,,,,
chr21,177801,35560201,35560400,0,0,0,0,0,0,0,0,0,,,,
chr21,177802,35560401,35560600,0,0,0,0,0,0,0,0,0,,,,
chr21,177803,35560601,35560800,0,0,0,0,0,0,0,0,0,,,,
chr21,177804,35560801,35561000,0,0,0,0,0,0,0,0,0,,,,
chr21,177805,35561001,35561200,0,0,0,0,0,0,0,0,0,,,,
chr21,177806,35561201,35561400,0,0,0,0,0,0,0,0,0,,,,
chr21,177807,35561401,35561600,0,0,0,0,0,0,0,0,0,,,,
chr21,177808,35561601,35561800,0,0,0,0,0,0,0,0,0,,,,
chr21,177809,35561801,35562000,0,0,0,0,0,0,0,0,0,,,,
chr21,177810,35562001,35562200,0,0,0,0,0,0,0,0,0,,,,
chr21,177811,35562201,35562400,0,0,0,0,0,0,0,0,1,,,,
chr21,177812,35562401,35562600,0,0,0,0,0,0,0,0,0,,,,
chr21,177813,35562601,35562800,0,0,0,0,0,0,0,0,0,,,,
chr21,177814,35562801,35563000,0,0,0,0,0,0,0,0,0,,,,
chr21,177815,35563001,35563200,0,0,0,0,0,0,0,0,0,,,,
chr21,177816,35563201,35563400,0,0,0,0,0,0,0,0,0,,,,
chr21,177817,35563401,35563600,0,0,0,0,0,0,0,0,0,,,,
chr21,177818,35563601,35563800,0,0,0,0,0,0,0,0,0,,,,
chr21,177819,35563801,35564000,0,0,0,0,0,0,0,0,0,,,,
chr21,177820,35564001,35564200,0,0,0,0,0,0,0,0,0,,,,
chr21,177821,35564201,35564400,0,0,0,0,0,0,0,0,0,,,,
chr21,177822,35564401,35564600,1,0,0,0,0,0,0,0,0,,,,
chr21,177823,35564601,35564800,0,0,0,0,0,0,0,0,0,,,,
chr21,177824,35564801,35565000,0,0,0,0,0,0,0,0,0,,,,
chr21,177825,35565001,35565200,0,0,0,0,0,0,0,0,0,,,,
chr21,177826,35565201,35565400,0,0,0,0,0,0,0,0,0,,,,
chr21,177827,35565401,35565600,0,0,0,0,0,0,0,0,0,,,,
chr21,177828,35565601,35565800,0,0,0,0,0,0,0,0,0,,,,
chr21,177829,35565801,35566000,0,0,0,0,0,0,0,0,0,,,,
chr21,177830,35566001,35566200,0,0,0,0,0,0,0,0,0,,,,
chr21,177831,35566201,35566400,0,0,1,0,0,0,0,0,1,,,,
chr21,177832,35566401,35566600,0,0,0,0,0,0,0,0,0,,,,
chr21,177833,35566601,35566800,0,0,0,0,0,0,0,0,0,,,,
chr21,177834,35566801,35567000,0,0,1,0,0,0,0,0,0,,,,
chr21,177835,35567001,35567200,0,0,0,0,0,0,0,0,0,,,,
chr21,177836,35567201,35567400,0,0,0,0,0,0,0,0,0,,,,
chr21,177837,35567401,35567600,0,0,0,0,0,0,0,0,0,,,,
chr21,177838,35567601,35567800,0,0,0,0,0,0,0,0,0,,,,
chr21,177839,35567801,35568000,0,0,0,0,0,0,0,0,0,,,,
chr21,177840,35568001,35568200,0,0,0,0,0,0,0,0,0,,,,
chr21,177841,35568201,35568400,0,0,0,0,0,0,0,0,0,,,,
chr21,177842,35568401,35568600,0,0,0,0,0,0,0,0,0,,,,
chr21,177843,35568601,35568800,0,0,0,0,0,0,0,0,0,,,,
chr21,177844,35568801,35569000,0,0,0,0,0,0,0,0,0,,,,
chr21,177845,35569001,35569200,0,0,0,0,0,0,0,0,0,,,,
chr21,177846,35569201,35569400,0,0,0,0,0,0,0,0,0,,,,
chr21,177847,35569401,35569600,0,0,0,0,0,0,0,0,0,,,,
chr21,177848,35569601,35569800,0,0,0,0,0,0,0,0,0,,,,
chr21,177849,35569801,35570000,0,0,0,0,0,0,0,0,0,,,,
chr21,177850,35570001,35570200,0,0,0,0,0,0,0,0,0,,,,
chr21,177851,35570201,35570400,0,0,0,0,0,0,0,0,0,,,,
chr21,177852,35570401,35570600,0,0,0,0,0,0,0,0,0,,,,
chr21,177853,35570601,35570800,0,0,0,0,0,0,0,0,0,,,,
chr21,177854,35570801,35571000,0,0,0,0,0,0,0,0,0,,,,
chr21,177855,35571001,35571200,0,0,0,0,0,0,0,0,0,,,,
chr21,177856,35571201,35571400,0,0,0,0,0,0,0,0,0,,,,
chr21,177857,35571401,35571600,0,0,0,0,0,0,0,0,0,,,,
chr21,177858,35571601,35571800,0,0,0,0,0,0,0,0,0,,,,
chr21,177859,35571801,35572000,0,0,0,0,0,0,0,0,0,,,,
chr21,177860,35572001,35572200,1,0,0,0,0,0,0,0,0,,,,
chr21,177861,35572201,35572400,0,0,0,0,0,0,0,0,0,,,,
chr21,177862,35572401,35572600,0,0,0,0,0,0,0,0,0,,,,
chr21,177863,35572601,35572800,1,0,0,0,0,0,0,0,0,,,,
chr21,177864,35572801,35573000,0,0,0,0,0,0,0,0,0,,,,
chr21,177865,35573001,35573200,0,0,0,0,0,0,0,0,0,,,,
chr21,177866,35573201,35573400,0,0,0,0,0,0,0,0,0,,,,
chr21,177867,35573401,35573600,0,0,0,0,0,0,0,0,0,,,,
chr21,177868,35573601,35573800,1,0,0,0,0,0,0,0,0,,,,
chr21,177869,35573801,35574000,0,0,0,0,0,1,0,1,0,,,,
chr21,177870,35574001,35574200,0,1,0,0,0,1,0,0,0,,,,
chr21,177871,35574201,35574400,1,0,0,0,0,1,0,0,0,,,,
chr21,177872,35574401,35574600,1,0,0,0,0,1,0,0,0,,,,
chr21,177873,35574601,35574800,0,0,0,0,0,1,0,0,0,,,,
chr21,177874,35574801,35575000,0,0,0,0,0,0,0,0,0,,,,
chr21,177875,35575001,35575200,0,0,0,0,0,0,0,0,0,,,,
chr21,177876,35575201,35575400,0,0,0,0,0,0,0,0,0,,,,
chr21,177877,35575401,35575600,0,0,0,0,0,0,0,0,0,,,,
chr21,177878,35575601,35575800,0,0,0,0,0,0,0,0,0,,,,
chr21,177879,35575801,35576000,0,0,0,0,0,0,0,0,0,,,,
chr21,177880,35576001,35576200,0,0,0,0,0,0,0,0,0,,,,
chr21,177881,35576201,35576400,0,0,0,0,0,0,0,0,0,,,,
chr21,177882,35576401,35576600,0,0,0,0,0,0,0,0,0,,,,
chr21,177883,35576601,35576800,0,0,0,0,0,0,0,0,0,,,,
chr21,177884,35576801,35577000,0,0,0,0,0,0,0,0,0,,,,
chr21,177885,35577001,35577200,1,0,0,0,0,0,0,0,0,,,,
chr21,177886,35577201,35577400,0,0,0,0,0,0,0,0,0,,,,
chr21,177887,35577401,35577600,0,0,0,0,0,0,0,0,0,,,,
chr21,177888,35577601,35577800,0,0,1,0,0,0,0,0,0,,,,
chr21,177889,35577801,35578000,0,0,0,0,0,0,0,0,0,,,,
chr21,177890,35578001,35578200,0,0,0,0,0,0,0,0,0,,,,
chr21,177891,35578201,35578400,0,0,0,0,0,0,0,0,0,,,,
chr21,177892,35578401,35578600,0,0,0,0,0,0,0,0,0,,,,
chr21,177893,35578601,35578800,0,0,0,0,0,0,0,0,0,,,,
chr21,177894,35578801,35579000,0,0,0,0,0,0,0,0,0,,,,
chr21,177895,35579001,35579200,0,0,0,0,0,0,0,0,0,,,,
chr21,177896,35579201,35579400,0,0,0,0,0,0,0,0,0,,,,
chr21,177897,35579401,35579600,0,0,0,0,0,0,0,0,0,,,,
chr21,177898,35579601,35579800,0,0,0,0,0,0,0,0,0,,,,
chr21,177899,35579801,35580000,0,0,0,0,0,0,0,0,0,,,,
chr21,177900,35580001,35580200,0,0,0,0,0,0,0,0,0,,,,
chr21,177901,35580201,35580400,0,0,0,0,0,0,0,0,0,,,,
chr21,177902,35580401,35580600,0,0,0,0,0,0,0,0,0,,,,
chr21,177903,35580601,35580800,0,0,0,0,0,0,0,0,0,,,,
chr21,177904,35580801,35581000,0,0,0,0,0,0,0,0,0,,,,
chr21,177905,35581001,35581200,0,0,0,0,0,0,0,0,0,,,,
chr21,177906,35581201,35581400,0,0,0,0,0,0,0,0,0,,,,
chr21,177907,35581401,35581600,0,0,0,0,0,0,0,0,0,,,,
chr21,177908,35581601,35581800,0,0,0,0,0,0,0,0,0,,,,
chr21,177909,35581801,35582000,0,0,0,0,0,0,0,0,0,,,,
chr21,177910,35582001,35582200,0,0,0,0,0,0,0,0,0,,,,
chr21,177911,35582201,35582400,0,0,0,0,0,0,0,0,1,,,,
chr21,177912,35582401,35582600,0,0,0,0,0,0,0,0,0,,,,
chr21,177913,35582601,35582800,0,0,0,0,0,0,0,0,0,,,,
chr21,177914,35582801,35583000,0,0,0,0,0,0,0,0,0,,,,
chr21,177915,35583001,35583200,0,0,0,0,0,0,0,0,0,,,,
chr21,177916,35583201,35583400,0,0,0,0,0,0,0,0,0,,,,
chr21,177917,35583401,35583600,0,0,0,0,0,0,0,0,0,,,,
chr21,177918,35583601,35583800,0,0,0,0,0,0,0,0,0,,,,
chr21,177919,35583801,35584000,0,0,0,0,0,0,0,0,0,,,,
chr21,177920,35584001,35584200,0,0,0,0,0,0,0,0,0,,,,
chr21,177921,35584201,35584400,0,0,0,0,0,0,0,0,0,,,,
chr21,177922,35584401,35584600,0,0,0,0,0,0,0,0,0,,,,
chr21,177923,35584601,35584800,0,0,0,0,0,0,0,0,0,,,,
chr21,177924,35584801,35585000,0,0,0,0,0,0,0,0,0,,,,
chr21,177925,35585001,35585200,0,0,0,0,0,0,0,0,0,,,,
chr21,177926,35585201,35585400,0,0,0,0,0,0,0,0,0,,,,
chr21,177927,35585401,35585600,0,0,0,0,0,0,0,0,0,,,,
chr21,177928,35585601,35585800,0,0,0,0,0,0,0,0,0,,,,
chr21,177929,35585801,35586000,0,0,0,0,0,0,0,0,0,,,,
chr21,177930,35586001,35586200,0,0,0,0,0,0,0,0,0,,,,
chr21,177931,35586201,35586400,0,0,0,0,0,0,0,0,0,,,,
chr21,177932,35586401,35586600,0,0,0,0,0,0,0,0,0,,,,
chr21,177933,35586601,35586800,0,0,1,0,0,0,0,0,0,,,,
chr21,177934,35586801,35587000,0,0,0,0,0,0,0,0,0,,,,
chr21,177935,35587001,35587200,0,0,0,0,0,0,0,0,0,,,,
chr21,177936,35587201,35587400,0,0,0,0,0,0,0,0,0,,,,
chr21,177937,35587401,35587600,0,0,0,0,0,0,0,0,0,,,,
chr21,177938,35587601,35587800,0,0,0,0,0,0,0,0,0,,,,
chr21,177939,35587801,35588000,0,0,0,0,0,0,0,0,0,,,,
chr21,177940,35588001,35588200,0,0,0,0,0,0,0,0,0,,,,
chr21,177941,35588201,35588400,0,0,0,0,0,0,0,0,0,,,,
chr21,177942,35588401,35588600,0,0,0,0,0,0,0,0,0,,,,
chr21,177943,35588601,35588800,0,0,0,0,0,0,0,0,0,,,,
chr21,177944,35588801,35589000,0,0,0,0,0,0,0,0,0,,,,
chr21,177945,35589001,35589200,0,0,0,0,0,0,0,0,0,,,,
chr21,177946,35589201,35589400,0,0,0,0,0,0,0,0,0,,,,
chr21,177947,35589401,35589600,0,0,0,0,0,0,0,0,0,,,,
chr21,177948,35589601,35589800,0,0,0,0,0,0,0,0,0,,,,
chr21,177949,35589801,35590000,0,0,0,0,0,0,0,0,0,,,,
chr21,177950,35590001,35590200,0,0,0,0,0,0,0,0,0,,,,
chr21,177951,35590201,35590400,0,0,0,0,0,0,0,0,0,,,,
chr21,177952,35590401,35590600,0,0,0,0,0,0,0,0,0,,,,
chr21,177953,35590601,35590800,0,0,0,0,0,0,0,0,0,,,,
chr21,177954,35590801,35591000,0,0,0,0,0,0,0,0,0,,,,
chr21,177955,35591001,35591200,0,0,0,0,0,0,0,0,0,,,,
chr21,177956,35591201,35591400,0,0,0,0,0,0,0,0,0,,,,
chr21,177957,35591401,35591600,0,0,0,0,0,0,0,0,0,,,,
chr21,177958,35591601,35591800,0,0,0,0,0,0,0,0,1,,,,
chr21,177959,35591801,35592000,0,0,0,0,0,0,0,0,0,,,,
chr21,177960,35592001,35592200,0,0,0,0,0,0,0,0,1,,,,
chr21,177961,35592201,35592400,0,0,0,0,0,0,0,0,0,,,,
chr21,177962,35592401,35592600,0,0,0,0,0,0,0,0,0,,,,
chr21,177963,35592601,35592800,0,0,0,0,0,0,0,0,0,,,,
chr21,177964,35592801,35593000,0,0,0,0,0,0,0,0,0,,,,
chr21,177965,35593001,35593200,0,0,0,0,0,0,0,0,0,,,,
chr21,177966,35593201,35593400,0,0,0,0,0,0,0,0,0,,,,
chr21,177967,35593401,35593600,0,0,0,0,0,0,0,0,0,,,,
chr21,177968,35593601,35593800,0,0,0,0,0,0,0,0,0,,,,
chr21,177969,35593801,35594000,0,0,0,0,0,0,0,0,0,,,,
chr21,177970,35594001,35594200,0,0,0,0,0,0,0,0,0,,,,
chr21,177971,35594201,35594400,0,0,0,0,0,0,0,0,0,,,,
chr21,177972,35594401,35594600,0,0,1,0,0,0,0,0,0,,,,
chr21,177973,35594601,35594800,0,0,0,0,0,0,0,0,0,,,,
chr21,177974,35594801,35595000,0,0,0,0,0,0,0,0,0,,,,
chr21,177975,35595001,35595200,0,0,0,0,0,0,0,1,0,,,,
chr21,177976,35595201,35595400,0,0,0,0,0,0,0,0,0,,,,
chr21,177977,35595401,35595600,0,0,0,0,0,0,0,0,0,,,,
chr21,177978,35595601,35595800,0,0,0,0,0,0,0,0,0,,,,
chr21,177979,35595801,35596000,0,0,0,0,0,0,0,0,0,,,,
chr21,177980,35596001,35596200,0,0,0,0,0,0,0,0,0,,,,
chr21,177981,35596201,35596400,0,0,0,0,0,0,0,0,0,,,,
chr21,177982,35596401,35596600,0,0,0,0,0,0,0,0,0,,,,
chr21,177983,35596601,35596800,0,0,0,0,0,0,0,0,0,,,,
chr21,177984,35596801,35597000,0,0,0,0,0,0,0,0,0,,,,
chr21,177985,35597001,35597200,0,0,0,0,0,0,0,0,0,,,,
chr21,177986,35597201,35597400,0,0,0,0,0,0,0,0,0,,,,
chr21,177987,35597401,35597600,0,0,0,0,0,0,0,0,0,,,,
chr21,177988,35597601,35597800,0,0,0,0,0,0,0,0,0,,,,
chr21,177989,35597801,35598000,0,0,1,0,0,0,0,0,1,,,,
chr21,177990,35598001,35598200,0,0,1,0,0,0,0,0,0,,,,
chr21,177991,35598201,35598400,0,0,0,0,0,0,0,0,0,,,,
chr21,177992,35598401,35598600,0,0,0,0,0,0,0,0,0,,,,
chr21,177993,35598601,35598800,0,0,1,0,0,0,0,0,0,,,,
chr21,177994,35598801,35599000,0,0,0,0,0,0,0,0,0,,,,
chr21,177995,35599001,35599200,0,0,0,0,0,0,0,0,0,,,,
chr21,177996,35599201,35599400,0,0,0,0,0,0,0,0,0,,,,
chr21,177997,35599401,35599600,0,0,0,0,0,0,0,0,0,,,,
chr21,177998,35599601,35599800,0,0,1,0,0,0,0,0,0,,,,
chr21,177999,35599801,35600000,0,0,0,0,0,0,0,0,1,,,,
chr21,178000,35600001,35600200,0,0,0,0,0,0,0,0,0,,,,
chr21,178001,35600201,35600400,0,0,0,0,0,0,0,0,0,,,,
chr21,178002,35600401,35600600,0,0,0,0,0,0,0,0,0,,,,
chr21,178003,35600601,35600800,0,0,0,0,0,0,0,0,0,,,,
chr21,178004,35600801,35601000,0,0,0,0,0,0,0,0,0,,,,
chr21,178005,35601001,35601200,0,0,0,0,0,0,0,0,1,,,,
chr21,178006,35601201,35601400,0,0,0,0,0,0,0,0,0,,,,
chr21,178007,35601401,35601600,0,0,0,0,0,0,0,0,0,,,,
chr21,178008,35601601,35601800,0,0,0,0,0,0,0,0,0,,,,
chr21,178009,35601801,35602000,0,0,0,0,0,0,0,0,0,,,,
chr21,178010,35602001,35602200,0,0,0,0,0,0,0,0,0,,,,
chr21,178011,35602201,35602400,0,0,0,0,0,0,0,0,0,,,,
chr21,178012,35602401,35602600,0,0,0,0,0,0,0,0,0,,,,
chr21,178013,35602601,35602800,0,0,0,0,0,0,0,0,0,,,,
chr21,178014,35602801,35603000,0,0,0,0,0,0,0,0,0,,,,
chr21,178015,35603001,35603200,0,0,1,0,0,0,0,0,0,,,,
chr21,178016,35603201,35603400,0,0,0,0,0,0,0,0,0,,,,
chr21,178017,35603401,35603600,0,0,1,0,0,0,0,0,0,,,,
chr21,178018,35603601,35603800,0,0,1,0,0,0,0,0,0,,,,
chr21,178019,35603801,35604000,0,0,0,0,0,0,0,0,1,,,,
chr21,178020,35604001,35604200,0,0,0,0,0,0,0,0,0,,,,
chr21,178021,35604201,35604400,0,0,0,0,0,0,0,0,0,,,,
chr21,178022,35604401,35604600,0,0,0,0,0,0,0,0,0,,,,
chr21,178023,35604601,35604800,0,0,0,0,0,0,0,0,0,,,,
chr21,178024,35604801,35605000,0,0,0,0,0,0,0,0,0,,,,
chr21,178025,35605001,35605200,0,0,0,0,0,0,0,0,0,,,,
chr21,178026,35605201,35605400,0,0,0,0,0,0,0,0,0,,,,
chr21,178027,35605401,35605600,0,0,0,0,0,0,0,0,0,,,,
chr21,178028,35605601,35605800,0,0,0,0,0,0,0,0,0,,,,
chr21,178029,35605801,35606000,0,0,0,0,0,0,0,0,0,,,,
chr21,178030,35606001,35606200,0,0,0,0,0,0,0,0,0,,,,
chr21,178031,35606201,35606400,0,0,1,0,0,0,0,0,0,,,,
chr21,178032,35606401,35606600,0,0,0,0,0,0,0,0,0,,,,
chr21,178033,35606601,35606800,0,0,0,0,0,0,0,0,0,,,,
chr21,178034,35606801,35607000,0,0,0,0,0,0,0,0,0,,,,
chr21,178035,35607001,35607200,0,0,0,0,0,0,0,0,0,,,,
chr21,178036,35607201,35607400,0,0,0,0,0,0,0,0,0,,,,
chr21,178037,35607401,35607600,0,0,0,0,0,0,0,0,0,,,,
chr21,178038,35607601,35607800,0,0,0,0,0,0,0,0,0,,,,
chr21,178039,35607801,35608000,0,0,0,0,0,0,0,0,0,,,,
chr21,178040,35608001,35608200,0,0,0,0,0,0,0,0,0,,,,
chr21,178041,35608201,35608400,0,0,0,0,0,0,0,0,0,,,,
chr21,178042,35608401,35608600,0,0,0,0,0,0,0,0,0,,,,
chr21,178043,35608601,35608800,0,0,0,0,0,0,0,0,0,,,,
chr21,178044,35608801,35609000,0,0,0,0,0,0,0,0,0,,,,
chr21,178045,35609001,35609200,0,0,0,0,0,0,0,0,0,,,,
chr21,178046,35609201,35609400,0,0,0,0,0,0,0,0,0,,,,
chr21,178047,35609401,35609600,0,0,1,0,0,0,0,0,0,,,,
chr21,178048,35609601,35609800,0,0,0,0,0,0,0,0,0,,,,
chr21,178049,35609801,35610000,0,0,0,0,0,0,0,0,0,,,,
chr21,178050,35610001,35610200,0,0,0,0,0,0,0,0,0,,,,
chr21,178051,35610201,35610400,0,0,0,0,0,0,0,0,0,,,,
chr21,178052,35610401,35610600,0,0,0,0,0,0,0,0,0,,,,
chr21,178053,35610601,35610800,0,0,0,0,0,0,0,0,0,,,,
chr21,178054,35610801,35611000,0,0,0,0,0,0,0,0,0,,,,
chr21,178055,35611001,35611200,0,0,0,0,0,0,0,0,0,,,,
chr21,178056,35611201,35611400,0,0,0,0,0,0,0,0,0,,,,
chr21,178057,35611401,35611600,0,0,0,0,0,0,0,0,0,,,,
chr21,178058,35611601,35611800,0,0,0,0,0,0,0,0,0,,,,
chr21,178059,35611801,35612000,0,0,0,0,0,0,0,0,0,,,,
chr21,178060,35612001,35612200,0,0,0,0,0,0,0,0,0,,,,
chr21,178061,35612201,35612400,0,0,0,0,0,0,0,0,0,,,,
chr21,178062,35612401,35612600,0,0,0,0,0,0,0,0,0,,,,
chr21,178063,35612601,35612800,0,0,0,0,0,0,0,0,0,,,,
chr21,178064,35612801,35613000,0,0,0,0,0,0,0,0,0,,,,
chr21,178065,35613001,35613200,0,0,0,0,0,0,0,0,0,,,,
chr21,178066,35613201,35613400,0,0,0,0,0,0,0,0,0,,,,
chr21,178067,35613401,35613600,0,0,0,0,0,0,0,0,0,,,,
chr21,178068,35613601,35613800,0,0,0,0,0,0,0,0,0,,,,
chr21,178069,35613801,35614000,0,0,0,0,0,0,0,0,0,,,,
chr21,178070,35614001,35614200,0,0,0,0,0,0,0,0,0,,,,
chr21,178071,35614201,35614400,0,0,0,0,0,0,0,0,0,,,,
chr21,178072,35614401,35614600,0,0,0,0,0,0,0,0,0,,,,
chr21,178073,35614601,35614800,0,0,0,0,0,0,0,0,0,,,,
chr21,178074,35614801,35615000,0,0,0,0,0,0,0,0,0,,,,
chr21,178075,35615001,35615200,0,0,0,0,0,0,0,0,0,,,,
chr21,178076,35615201,35615400,0,0,0,0,0,0,0,0,0,,,,
chr21,178077,35615401,35615600,0,0,0,0,0,0,0,0,0,,,,
chr21,178078,35615601,35615800,0,0,0,0,0,0,0,0,0,,,,
chr21,178079,35615801,35616000,1,0,0,0,0,0,0,0,0,,,,
chr21,178080,35616001,35616200,1,0,0,0,0,0,0,0,0,,,,
chr21,178081,35616201,35616400,0,0,0,0,0,0,0,0,0,,,,
chr21,178082,35616401,35616600,0,0,0,0,0,0,0,1,0,,,,
chr21,178083,35616601,35616800,0,0,0,0,0,0,0,0,0,,,,
chr21,178084,35616801,35617000,0,0,0,0,0,0,0,0,0,,,,
chr21,178085,35617001,35617200,0,0,0,0,0,0,0,0,0,,,,
chr21,178086,35617201,35617400,0,0,0,0,0,0,0,0,0,,,,
chr21,178087,35617401,35617600,0,0,0,0,0,0,0,0,0,,,,
chr21,178088,35617601,35617800,0,0,0,0,0,0,0,0,0,,,,
chr21,178089,35617801,35618000,0,0,0,0,0,0,0,0,0,,,,
chr21,178090,35618001,35618200,0,0,0,0,0,0,0,0,0,,,,
chr21,178091,35618201,35618400,0,0,0,0,0,0,0,0,0,,,,
chr21,178092,35618401,35618600,0,0,0,0,0,0,0,0,0,,,,
chr21,178093,35618601,35618800,0,0,0,0,0,0,0,0,0,,,,
chr21,178094,35618801,35619000,0,0,0,0,0,0,0,0,0,,,,
chr21,178095,35619001,35619200,0,0,0,0,0,0,0,0,0,,,,
chr21,178096,35619201,35619400,0,0,0,0,0,0,0,0,0,,,,
chr21,178097,35619401,35619600,0,0,1,0,0,0,0,0,0,,,,
chr21,178098,35619601,35619800,0,0,0,0,0,0,0,0,0,,,,
chr21,178099,35619801,35620000,0,0,0,0,0,0,0,0,0,,,,
chr21,178100,35620001,35620200,0,0,0,0,0,0,0,0,0,,,,
chr21,178101,35620201,35620400,0,0,0,0,0,0,0,0,0,,,,
chr21,178102,35620401,35620600,0,0,0,0,0,0,0,0,0,,,,
chr21,178103,35620601,35620800,0,0,0,0,0,0,0,0,0,,,,
chr21,178104,35620801,35621000,0,0,0,0,0,0,0,0,0,,,,
chr21,178105,35621001,35621200,0,0,0,0,0,0,0,0,0,,,,
chr21,178106,35621201,35621400,0,0,0,0,0,0,0,0,0,,,,
chr21,178107,35621401,35621600,0,0,0,0,0,0,0,0,0,,,,
chr21,178108,35621601,35621800,0,0,0,0,0,0,0,0,0,,,,
chr21,178109,35621801,35622000,0,0,0,0,0,0,0,0,0,,,,
chr21,178110,35622001,35622200,0,0,0,0,0,0,0,0,0,,,,
chr21,178111,35622201,35622400,0,0,0,0,0,0,0,0,1,,,,
chr21,178112,35622401,35622600,0,0,0,0,0,0,0,0,0,,,,
chr21,178113,35622601,35622800,0,0,0,0,0,0,0,0,0,,,,
chr21,178114,35622801,35623000,0,0,0,0,0,0,0,0,0,,,,
chr21,178115,35623001,35623200,0,0,0,0,0,0,0,0,0,,,,
chr21,178116,35623201,35623400,0,0,0,0,0,0,0,0,0,,,,
chr21,178117,35623401,35623600,0,0,0,0,0,0,0,0,0,,,,
chr21,178118,35623601,35623800,0,0,0,0,0,0,0,0,0,,,,
chr21,178119,35623801,35624000,0,0,0,0,0,0,0,0,0,,,,
chr21,178120,35624001,35624200,0,0,0,0,0,0,0,0,0,,,,
chr21,178121,35624201,35624400,0,0,0,0,0,0,0,0,0,,,,
chr21,178122,35624401,35624600,0,0,0,0,0,0,0,0,0,,,,
chr21,178123,35624601,35624800,0,0,0,0,0,0,0,0,0,,,,
chr21,178124,35624801,35625000,0,0,0,0,0,0,0,0,0,,,,
chr21,178125,35625001,35625200,0,0,0,0,0,0,0,0,0,,,,
chr21,178126,35625201,35625400,0,0,0,0,0,0,0,0,0,,,,
chr21,178127,35625401,35625600,0,0,0,0,0,0,0,0,0,,,,
chr21,178128,35625601,35625800,0,0,0,0,0,0,0,0,1,,,,
chr21,178129,35625801,35626000,0,0,0,0,0,0,0,0,0,,,,
chr21,178130,35626001,35626200,0,0,0,0,0,0,0,0,0,,,,
chr21,178131,35626201,35626400,0,0,0,0,0,0,0,0,0,,,,
chr21,178132,35626401,35626600,0,0,0,0,0,0,0,0,0,,,,
chr21,178133,35626601,35626800,0,0,0,0,0,0,0,0,0,,,,
chr21,178134,35626801,35627000,0,0,0,0,0,0,0,0,0,,,,
chr21,178135,35627001,35627200,0,0,0,0,0,0,0,0,0,,,,
